,source,target
6039,1381,468
6040,1381,553
6041,1381,674
6042,1381,743
6043,1381,763
6044,1381,799
6045,1381,847
6046,1381,1017
6047,1381,1280
6048,1381,1293
6049,1381,1321
6050,1381,1348
6051,1381,6912
6052,1381,3461
6053,1381,3659
6054,1381,5769
6055,1381,4754
6056,1381,4883
6057,1381,4759
6058,1381,5403
6059,1381,6326
6060,1381,2848
6061,1381,2083
6062,1381,3108
6063,1381,2213
6064,1381,2734
6065,1381,3047
6066,1381,4144
6067,1381,3251
6068,1381,5556
6069,1381,2870
6070,1381,5944
6071,1381,2238
6072,1381,3701
6073,1381,5568
6074,1381,6697
6075,1381,1920
6076,1381,5831
6077,1381,6857
6078,1381,6988
6079,1381,5090
6080,1381,1998
6081,1381,4563
6082,1381,2685
6083,1381,6870
6084,1381,7460
6085,1381,4578
6086,1381,2791
6087,1381,7532
6088,1381,1645
6089,1381,6141
6090,1381,3597
6091,1381,3240
6092,1381,7284
6093,1381,2878
6094,1381,4086
6095,1381,6953
6096,1381,7305
6097,1381,3961
6098,1381,5694
6099,1381,7548
6100,1381,4479
6101,1678,290
6102,1678,488
6103,1678,674
6104,1678,1012
6105,1678,1260
6106,1678,1555
6107,1678,1645
6108,1678,3968
6109,1678,3264
6110,1678,5317
6111,1678,5063
6112,1678,2476
6113,1678,7621
6114,1678,6797
6115,1678,6351
6116,1678,2326
6117,1678,2522
6118,1678,5788
6119,1678,6141
6120,1678,6343
6121,1678,1891
6122,1678,4069
6123,1678,2151
6124,1678,6236
6125,1678,2858
6126,1678,6891
6127,1678,2791
6128,1678,6193
6129,1678,3133
6130,1678,6142
6131,41,1958
6132,41,5414
6133,41,3591
6134,41,3562
6135,41,3950
6136,41,6287
6137,1958,1699
6138,1958,6785
6139,1958,4931
6140,1958,2308
6141,1958,6725
6142,1958,3591
6143,1958,6217
6144,1958,6287
6145,1958,5584
6146,1958,6249
6147,1958,3678
6148,1958,4640
6149,1958,5414
6150,1958,3562
6151,1958,3399
6152,1958,5612
6153,1958,3950
6154,1958,5879
6155,5414,371
6156,5414,769
6157,5414,1386
6158,5414,1699
6159,5414,3562
6160,5414,3964
6161,5414,4435
6162,5414,4439
6163,5414,6958
6164,5414,6287
6165,5414,7192
6166,5414,6725
6167,3591,1447
6168,3591,2015
6169,3591,6086
6170,3562,6287
6171,3950,1156
6172,3950,6812
6173,3950,5612
6174,42,3592
6175,42,4335
6176,42,2647
6177,3592,234
6178,3592,290
6179,3592,1026
6180,3592,2647
6181,3592,5869
6182,3592,4335
6183,4335,234
6184,4335,469
6185,4335,1076
6186,4335,1234
6187,4335,1273
6188,4335,1348
6189,4335,1434
6190,4335,1612
6191,4335,1706
6192,4335,1713
6193,4335,2024
6194,4335,2029
6195,4335,2186
6196,4335,2429
6197,4335,2486
6198,4335,2647
6199,4335,3198
6200,4335,3283
6201,4335,3408
6202,4335,3504
6203,4335,4120
6204,4335,5703
6205,4335,4620
6206,4335,4759
6207,4335,7181
6208,4335,7507
6209,4335,6361
6210,4335,6496
6211,4335,5090
6212,4335,5959
6213,4335,6639
6214,4335,7282
6215,4335,7284
6216,4335,6398
6217,4335,6388
6218,4335,5269
6219,4335,4351
6220,2647,234
6221,2647,290
6222,2647,1026
6223,2647,2429
6224,2647,2928
6225,2647,3408
6226,2647,5869
6227,43,4681
6228,43,2893
6229,4681,763
6230,4681,3240
6231,4681,3989
6232,4681,5915
6233,4681,6205
6234,4681,7023
6235,2893,898
6236,2893,5528
6237,2893,4536
6238,2893,3450
6239,44,7042
6240,44,3701
6241,44,6870
6242,44,7226
6243,44,6507
6244,44,6234
6245,44,3597
6246,7042,1645
6247,7042,2070
6248,7042,3644
6249,7042,4851
6250,7042,4901
6251,7042,5568
6252,7042,7226
6253,3701,113
6254,3701,301
6255,3701,378
6256,3701,432
6257,3701,473
6258,3701,490
6259,3701,567
6260,3701,685
6261,3701,852
6262,3701,1039
6263,3701,1127
6264,3701,1555
6265,3701,1713
6266,3701,1831
6267,3701,1920
6268,3701,2083
6269,3701,2201
6270,3701,2206
6271,3701,2390
6272,3701,2452
6273,3701,2724
6274,3701,2734
6275,3701,2798
6276,3701,2980
6277,3701,3081
6278,3701,3161
6279,3701,5769
6280,3701,6797
6281,3701,4754
6282,3701,6036
6283,3701,3878
6284,3701,3948
6285,3701,5688
6286,3701,5822
6287,3701,7490
6288,3701,5062
6289,3701,4935
6290,3701,4813
6291,3701,5713
6292,3701,5079
6293,3701,5082
6294,3701,6236
6295,3701,5370
6296,3701,7012
6297,3701,7398
6298,3701,4967
6299,3701,6695
6300,3701,5866
6301,3701,6764
6302,3701,6642
6303,3701,3708
6304,6870,136
6305,6870,138
6306,6870,380
6307,6870,406
6308,6870,763
6309,6870,799
6310,6870,1017
6311,6870,1280
6312,6870,2014
6313,6870,2326
6314,6870,2791
6315,6870,2848
6316,6870,2858
6317,6870,3009
6318,6870,3047
6319,6870,3081
6320,6870,3240
6321,6870,3251
6322,6870,3392
6323,6870,3397
6324,6870,3597
6325,6870,3968
6326,6870,4086
6327,6870,4563
6328,6870,4883
6329,6870,5124
6330,6870,5556
6331,6870,5568
6332,6870,5694
6333,6870,5944
6334,6870,6326
6335,6870,6792
6336,6870,6857
6337,6870,7548
6338,7226,102
6339,7226,113
6340,7226,290
6341,7226,378
6342,7226,380
6343,7226,517
6344,7226,763
6345,7226,847
6346,7226,1009
6347,7226,1074
6348,7226,1155
6349,7226,1207
6350,7226,1214
6351,7226,1367
6352,7226,1559
6353,7226,1606
6354,7226,1838
6355,7226,2014
6356,7226,2031
6357,7226,2083
6358,7226,2316
6359,7226,2734
6360,7226,2878
6361,7226,3014
6362,7226,3081
6363,7226,3240
6364,7226,3333
6365,7226,3334
6366,7226,3471
6367,7226,3597
6368,7226,4240
6369,7226,4353
6370,7226,4809
6371,7226,4843
6372,7226,4851
6373,7226,4901
6374,7226,5111
6375,7226,5269
6376,7226,5536
6377,7226,5548
6378,7226,5963
6379,7226,6108
6380,7226,6291
6381,7226,6369
6382,7226,6391
6383,7226,6554
6384,7226,6728
6385,7226,6792
6386,7226,7107
6387,7226,7202
6388,7226,7606
6389,7226,7349
6390,7226,7391
6391,6507,1264
6392,6507,1891
6393,6507,6130
6394,6507,6234
6395,6507,7179
6396,6234,360
6397,6234,536
6398,6234,763
6399,6234,1264
6400,6234,1348
6401,6234,1891
6402,6234,2024
6403,6234,2571
6404,6234,2798
6405,6234,3047
6406,6234,3240
6407,6234,3251
6408,6234,3262
6409,6234,3597
6410,6234,4092
6411,6234,4416
6412,6234,4494
6413,6234,4979
6414,6234,5399
6415,6234,7179
6416,6234,6789
6417,6234,7409
6418,6234,6697
6419,6234,6751
6420,3597,138
6421,3597,209
6422,3597,224
6423,3597,244
6424,3597,279
6425,3597,281
6426,3597,360
6427,3597,378
6428,3597,400
6429,3597,406
6430,3597,410
6431,3597,559
6432,3597,715
6433,3597,739
6434,3597,741
6435,3597,763
6436,3597,983
6437,3597,1001
6438,3597,1009
6439,3597,1017
6440,3597,1103
6441,3597,1129
6442,3597,1234
6443,3597,1293
6444,3597,1348
6445,3597,1613
6446,3597,1632
6447,3597,2011
6448,3597,2014
6449,3597,2029
6450,3597,2083
6451,3597,2151
6452,3597,2186
6453,3597,2238
6454,3597,2254
6455,3597,2262
6456,3597,2316
6457,3597,2326
6458,3597,2367
6459,3597,2403
6460,3597,2434
6461,3597,2452
6462,3597,2571
6463,3597,2725
6464,3597,2734
6465,3597,2798
6466,3597,2848
6467,3597,2876
6468,3597,2928
6469,3597,3047
6470,3597,3081
6471,3597,3108
6472,3597,3133
6473,3597,3240
6474,3597,3251
6475,3597,3333
6476,3597,3338
6477,3597,3397
6478,3597,3471
6479,3597,3504
6480,3597,3510
6481,3597,3568
6482,3597,6146
6483,3597,6403
6484,3597,5124
6485,3597,5079
6486,3597,5392
6487,3597,6930
6488,3597,3869
6489,3597,6697
6490,3597,3882
6491,3597,5944
6492,3597,3644
6493,3597,5703
6494,3597,5176
6495,3597,6764
6496,3597,6649
6497,3597,4979
6498,3597,7284
6499,3597,3961
6500,3597,6523
6501,3597,6789
6502,3597,6792
6503,3597,5769
6504,3597,4754
6505,3597,5269
6506,3597,5530
6507,3597,4772
6508,3597,6205
6509,3597,5548
6510,3597,4527
6511,3597,5556
6512,3597,4809
6513,3597,4306
6514,3597,6100
6515,3597,7127
6516,3597,6108
6517,3597,6621
6518,3597,7391
6519,3597,6369
6520,3597,5090
6521,3597,5412
6522,3597,6891
6523,3597,6639
6524,3597,4086
6525,3597,6391
6526,3597,5114
6527,45,3912
6528,45,7537
6529,45,3986
6530,45,4852
6531,45,3527
6532,45,5896
6533,45,5099
6534,45,3340
6535,45,865
6536,45,4527
6537,3912,2252
6538,3912,2313
6539,3912,2600
6540,3912,2912
6541,3912,3527
6542,3912,7266
6543,3912,5673
6544,3912,6519
6545,3912,7537
6546,3912,3986
6547,3912,6313
6548,3912,5159
6549,3912,5343
6550,7537,2390
6551,7537,2441
6552,7537,3527
6553,7537,4453
6554,7537,4632
6555,7537,5054
6556,7537,5343
6557,7537,6313
6558,3986,743
6559,3986,1094
6560,3986,1354
6561,3986,1376
6562,3986,1622
6563,3986,1671
6564,3986,6568
6565,3986,5673
6566,3986,4563
6567,3986,4532
6568,3986,4309
6569,3986,7508
6570,3986,5011
6571,3986,5343
6572,4852,1084
6573,4852,1599
6574,4852,2060
6575,4852,3212
6576,4852,3520
6577,4852,3752
6578,4852,7492
6579,3527,2067
6580,3527,2341
6581,3527,7266
6582,3527,5896
6583,5896,1835
6584,5896,5099
6585,5896,5343
6586,5099,1450
6587,5099,1519
6588,5099,2318
6589,5099,2656
6590,5099,3341
6591,5099,4632
6592,5099,7302
6593,5099,5159
6594,5099,7151
6595,5099,6459
6596,5099,5343
6597,3340,2313
6598,3340,5200
6599,3340,3520
6600,3340,4527
6601,865,4785
6602,865,2180
6603,865,3429
6604,865,6454
6605,865,7129
6606,865,6685
6607,865,4783
6608,4527,502
6609,4527,1496
6610,4527,1622
6611,4527,1629
6612,4527,1654
6613,4527,1671
6614,4527,1809
6615,4527,1921
6616,4527,1943
6617,4527,3030
6618,4527,3239
6619,4527,3514
6620,4527,4204
6621,4527,4506
6622,4527,6280
6623,4527,5067
6624,4527,6860
6625,4527,5011
6626,4527,5593
6627,4527,5159
6628,4527,6621
6629,4527,4785
6630,4527,4531
6631,4527,4986
6632,46,2442
6633,46,2414
6634,2442,980
6635,2442,2414
6636,2442,5939
6637,2442,7031
6638,2442,3385
6639,2442,3998
6640,2414,59
6641,2414,591
6642,2414,594
6643,2414,782
6644,2414,1305
6645,2414,1564
6646,2414,1693
6647,2414,1746
6648,2414,1770
6649,2414,2409
6650,2414,7168
6651,2414,3204
6652,2414,2506
6653,2414,5520
6654,2414,5846
6655,2414,2906
6656,2414,3998
6657,2414,6352
6658,2414,2857
6659,2414,5681
6660,2414,5939
6661,2414,6004
6662,2414,7031
6663,2414,3838
6664,47,1792
6665,47,7489
6666,47,5378
6667,47,6427
6668,47,3845
6669,47,6637
6670,47,6408
6671,47,2985
6672,47,538
6673,47,3181
6674,47,5314
6675,47,397
6676,47,4657
6677,47,4146
6678,47,3128
6679,47,3833
6680,47,6458
6681,47,6991
6682,47,6876
6683,47,1789
6684,47,6207
6685,1792,307
6686,1792,397
6687,1792,461
6688,1792,471
6689,1792,582
6690,1792,661
6691,1792,828
6692,1792,1262
6693,1792,1291
6694,1792,1486
6695,1792,1520
6696,1792,1536
6697,1792,1553
6698,1792,1610
6699,1792,1624
6700,1792,1789
6701,1792,2347
6702,1792,5892
6703,1792,3845
6704,1792,3847
6705,1792,6408
6706,1792,3083
6707,1792,6412
6708,1792,6458
6709,1792,3855
6710,1792,2832
6711,1792,2836
6712,1792,3138
6713,1792,3994
6714,1792,2991
6715,1792,4636
6716,1792,5921
6717,1792,5790
6718,1792,7199
6719,1792,4720
6720,1792,2017
6721,1792,2157
6722,1792,3398
6723,1792,4657
6724,1792,2985
6725,1792,4359
6726,1792,3632
6727,1792,7615
6728,1792,4146
6729,1792,1950
6730,1792,7350
6731,1792,6967
6732,1792,3128
6733,1792,3129
6734,1792,3507
6735,1792,4511
6736,1792,3006
6737,1792,6207
6738,1792,7489
6739,1792,5314
6740,1792,5956
6741,1792,4193
6742,1792,3786
6743,1792,5964
6744,1792,6991
6745,1792,2385
6746,1792,2576
6747,1792,7256
6748,1792,6876
6749,1792,7482
6750,1792,3856
6751,1792,6427
6752,1792,3809
6753,1792,4244
6754,1792,4451
6755,1792,5993
6756,1792,4842
6757,1792,3181
6758,1792,3822
6759,1792,2424
6760,1792,3833
6761,1792,7162
6762,1792,5243
6763,1792,3093
6764,7489,307
6765,7489,471
6766,7489,538
6767,7489,661
6768,7489,738
6769,7489,2017
6770,7489,2193
6771,7489,3786
6772,7489,3833
6773,7489,3845
6774,7489,4146
6775,7489,4359
6776,7489,4653
6777,7489,4657
6778,7489,4676
6779,7489,4720
6780,7489,5156
6781,7489,5314
6782,7489,5378
6783,7489,5892
6784,7489,5993
6785,7489,6202
6786,7489,6207
6787,7489,6408
6788,7489,6419
6789,7489,6427
6790,7489,6991
6791,7489,7256
6792,5378,471
6793,5378,538
6794,5378,661
6795,5378,2017
6796,5378,2193
6797,5378,2985
6798,5378,3632
6799,5378,3822
6800,5378,3833
6801,5378,3845
6802,5378,4146
6803,5378,4657
6804,5378,4720
6805,5378,6427
6806,5378,5892
6807,5378,6408
6808,5378,6419
6809,5378,6991
6810,5378,6876
6811,6427,97
6812,6427,471
6813,6427,538
6814,6427,1262
6815,6427,1291
6816,6427,1471
6817,6427,1789
6818,6427,2061
6819,6427,2985
6820,6427,3083
6821,6427,3181
6822,6427,3210
6823,6427,3833
6824,6427,3845
6825,6427,3847
6826,6427,4024
6827,6427,4146
6828,6427,4359
6829,6427,4511
6830,6427,4636
6831,6427,4657
6832,6427,4676
6833,6427,4720
6834,6427,5156
6835,6427,5314
6836,6427,5892
6837,6427,5993
6838,6427,6207
6839,6427,6408
6840,6427,6967
6841,6427,6991
6842,6427,6770
6843,6427,6458
6844,6427,7294
6845,3845,312
6846,3845,461
6847,3845,471
6848,3845,538
6849,3845,968
6850,3845,1520
6851,3845,2017
6852,3845,2056
6853,3845,2278
6854,3845,2424
6855,3845,2659
6856,3845,3181
6857,3845,3430
6858,3845,3437
6859,3845,3440
6860,3845,3786
6861,3845,3822
6862,3845,3833
6863,3845,5892
6864,3845,4359
6865,3845,6408
6866,3845,7182
6867,3845,3855
6868,3845,4755
6869,3845,5790
6870,3845,4720
6871,3845,5029
6872,3845,4653
6873,3845,4657
6874,3845,4146
6875,3845,7352
6876,3845,6202
6877,3845,6845
6878,3845,6207
6879,3845,5314
6880,3845,4676
6881,3845,4934
6882,3845,5921
6883,3845,6991
6884,3845,7256
6885,3845,6876
6886,3845,4701
6887,3845,5610
6888,3845,6637
6889,3845,7294
6890,6637,538
6891,6637,1133
6892,6637,1429
6893,6637,2193
6894,6637,4146
6895,6637,4887
6896,6637,6408
6897,6637,6991
6898,6408,175
6899,6408,204
6900,6408,307
6901,6408,471
6902,6408,538
6903,6408,570
6904,6408,582
6905,6408,661
6906,6408,935
6907,6408,1112
6908,6408,1429
6909,6408,1471
6910,6408,1520
6911,6408,2017
6912,6408,2193
6913,6408,2985
6914,6408,3128
6915,6408,3609
6916,6408,3786
6917,6408,3833
6918,6408,4024
6919,6408,4146
6920,6408,4165
6921,6408,4359
6922,6408,4653
6923,6408,4676
6924,6408,4720
6925,6408,4898
6926,6408,5156
6927,6408,5314
6928,6408,5565
6929,6408,5566
6930,6408,5790
6931,6408,5987
6932,6408,6134
6933,6408,6202
6934,6408,6207
6935,6408,7558
6936,6408,6419
6937,6408,6820
6938,6408,6967
6939,6408,6593
6940,6408,6991
6941,6408,7256
6942,6408,6458
6943,6408,7294
6944,2985,471
6945,2985,661
6946,2985,828
6947,2985,1232
6948,2985,2347
6949,2985,2385
6950,2985,4676
6951,2985,4636
6952,2985,3809
6953,2985,3833
6954,2985,2991
6955,2985,3632
6956,2985,4657
6957,2985,3129
6958,2985,6458
6959,2985,3006
6960,2985,6207
6961,538,397
6962,538,471
6963,538,5892
6964,538,3210
6965,538,6991
6966,538,2193
6967,538,6419
6968,538,7256
6969,538,4676
6970,538,6876
6971,538,2017
6972,538,4657
6973,538,5993
6974,538,6770
6975,538,2120
6976,538,4146
6977,538,3128
6978,538,3833
6979,538,6458
6980,538,6207
6981,538,7294
6982,538,1471
6983,3181,506
6984,3181,566
6985,3181,583
6986,3181,649
6987,3181,794
6988,3181,935
6989,3181,1137
6990,3181,1155
6991,3181,1497
6992,3181,2330
6993,3181,3138
6994,3181,7488
6995,3181,6174
6996,3181,3851
6997,3181,5391
6998,3181,7256
6999,3181,4946
7000,3181,3542
7001,3181,3994
7002,3181,7260
7003,3181,5726
7004,3181,4511
7005,3181,5536
7006,3181,4898
7007,3181,7141
7008,3181,5543
7009,3181,6824
7010,3181,7339
7011,3181,4720
7012,3181,4916
7013,3181,5110
7014,3181,6648
7015,3181,4284
7016,5314,471
7017,5314,654
7018,5314,925
7019,5314,1232
7020,5314,1291
7021,5314,1471
7022,5314,2017
7023,5314,2248
7024,5314,2897
7025,5314,3459
7026,5314,3833
7027,5314,3994
7028,5314,4020
7029,5314,4024
7030,5314,4146
7031,5314,4657
7032,5314,4676
7033,5314,4720
7034,5314,6148
7035,5314,6991
7036,5314,6852
7037,5314,7256
7038,5314,5892
7039,5314,6876
7040,5314,7016
7041,5314,5993
7042,5314,6648
7043,5314,6458
7044,5314,6207
7045,397,4657
7046,397,5956
7047,397,4359
7048,397,3833
7049,397,6207
7050,4657,97
7051,4657,307
7052,4657,471
7053,4657,661
7054,4657,828
7055,4657,1262
7056,4657,1291
7057,4657,1471
7058,4657,1789
7059,4657,2017
7060,4657,2193
7061,4657,2347
7062,4657,2381
7063,4657,2385
7064,4657,2576
7065,4657,3210
7066,4657,3822
7067,4657,3833
7068,4657,4146
7069,4657,4359
7070,4657,4511
7071,4657,5956
7072,4657,6412
7073,4657,7256
7074,4657,4676
7075,4657,6991
7076,4657,6876
7077,4657,5029
7078,4657,6770
7079,4657,4720
7080,4657,5993
7081,4657,6207
7082,4657,7294
7083,4146,97
7084,4146,307
7085,4146,418
7086,4146,471
7087,4146,501
7088,4146,627
7089,4146,661
7090,4146,1262
7091,4146,1471
7092,4146,1916
7093,4146,2020
7094,4146,2193
7095,4146,2299
7096,4146,2504
7097,4146,2832
7098,4146,3210
7099,4146,3786
7100,4146,3822
7101,4146,3833
7102,4146,3855
7103,4146,4020
7104,4146,4024
7105,4146,4141
7106,4146,5892
7107,4146,6411
7108,4146,6419
7109,4146,5277
7110,4146,5156
7111,4146,5425
7112,4146,5682
7113,4146,6721
7114,4146,4676
7115,4146,6991
7116,4146,6876
7117,4146,4720
7118,4146,6770
7119,4146,7294
7120,3128,1471
7121,3128,1636
7122,3128,6593
7123,3128,5010
7124,3128,6134
7125,3128,6967
7126,3128,3833
7127,3128,6458
7128,3128,6876
7129,3128,6207
7130,3833,97
7131,3833,471
7132,3833,661
7133,3833,925
7134,3833,1232
7135,3833,1262
7136,3833,1291
7137,3833,1471
7138,3833,1636
7139,3833,1706
7140,3833,2017
7141,3833,2061
7142,3833,2582
7143,3833,3185
7144,3833,3210
7145,3833,3786
7146,3833,3822
7147,3833,6148
7148,3833,4359
7149,3833,5892
7150,3833,6687
7151,3833,6967
7152,3833,6458
7153,3833,4511
7154,3833,6207
7155,3833,4676
7156,3833,5830
7157,3833,7256
7158,3833,6991
7159,3833,6876
7160,3833,6202
7161,3833,5993
7162,3833,4720
7163,3833,6770
7164,3833,6134
7165,3833,7294
7166,6458,1232
7167,6458,1471
7168,6458,1636
7169,6458,5993
7170,6458,6134
7171,6458,6207
7172,6458,6419
7173,6458,7256
7174,6458,6967
7175,6458,6876
7176,6991,307
7177,6991,471
7178,6991,661
7179,6991,1126
7180,6991,1291
7181,6991,1429
7182,6991,1520
7183,6991,1950
7184,6991,2017
7185,6991,2061
7186,6991,2193
7187,6991,3786
7188,6991,3847
7189,6991,4676
7190,6991,4720
7191,6991,5029
7192,6991,5156
7193,6991,6207
7194,6991,6770
7195,6991,7256
7196,6876,582
7197,6876,1232
7198,6876,1536
7199,6876,1636
7200,6876,1894
7201,6876,2017
7202,6876,3083
7203,6876,3822
7204,6876,4359
7205,6876,4792
7206,6876,4842
7207,6876,5430
7208,6876,6207
7209,6876,6852
7210,1789,828
7211,1789,3809
7212,1789,4451
7213,1789,5956
7214,1789,2347
7215,1789,4636
7216,1789,4359
7217,1789,2576
7218,1789,2385
7219,1789,5892
7220,6207,116
7221,6207,471
7222,6207,582
7223,6207,1232
7224,6207,1536
7225,6207,1610
7226,6207,1624
7227,6207,1636
7228,6207,2158
7229,6207,2347
7230,6207,2385
7231,6207,2559
7232,6207,2836
7233,6207,3006
7234,6207,3266
7235,6207,3632
7236,6207,3809
7237,6207,3822
7238,6207,4359
7239,6207,4451
7240,6207,4701
7241,6207,4865
7242,6207,5892
7243,6207,5921
7244,6207,6134
7245,6207,6687
7246,6207,6852
7247,6207,7256
7248,6207,7016
7249,48,1761
7250,48,3250
7251,48,7213
7252,1761,4256
7253,1761,3152
7254,1761,2145
7255,1761,7213
7256,1761,4623
7257,1761,3250
7258,1761,5203
7259,1761,2968
7260,1761,6495
7261,3250,6495
7262,7213,212
7263,7213,695
7264,7213,2105
7265,7213,2145
7266,7213,2605
7267,7213,4142
7268,7213,4256
7269,7213,5203
7270,7213,6495
7271,7213,6834
7272,7213,6890
7273,7213,7519
7274,49,3360
7275,49,4000
7276,49,5510
7277,49,3361
7278,49,3400
7279,49,2892
7280,49,6605
7281,49,2510
7282,49,6096
7283,49,2072
7284,49,3038
7285,3360,647
7286,3360,758
7287,3360,842
7288,3360,854
7289,3360,887
7290,3360,894
7291,3360,1271
7292,3360,1281
7293,3360,1444
7294,3360,1455
7295,3360,1665
7296,3360,1689
7297,3360,1806
7298,3360,1925
7299,3360,1945
7300,3360,2008
7301,3360,2072
7302,3360,2510
7303,3360,2694
7304,3360,2761
7305,3360,2787
7306,3360,2892
7307,3360,3038
7308,3360,3042
7309,3360,3121
7310,3360,3157
7311,3360,3162
7312,3360,3269
7313,3360,3341
7314,3360,3352
7315,3360,7083
7316,3360,5510
7317,3360,6794
7318,3360,3725
7319,3360,3555
7320,3360,6787
7321,3360,5526
7322,3360,4119
7323,3360,4122
7324,3360,4763
7325,3360,7498
7326,3360,3653
7327,3360,4000
7328,3360,3361
7329,3360,3747
7330,3360,4614
7331,3360,5670
7332,3360,4393
7333,3360,7339
7334,3360,4525
7335,3360,5168
7336,3360,4554
7337,3360,4785
7338,3360,4549
7339,3360,4961
7340,3360,3400
7341,3360,6519
7342,3360,6605
7343,3360,3853
7344,3360,4561
7345,3360,7123
7346,3360,5326
7347,3360,5336
7348,3360,6873
7349,3360,5597
7350,3360,3937
7351,3360,5220
7352,3360,5606
7353,3360,6094
7354,3360,3946
7355,3360,4337
7356,3360,3836
7357,4000,119
7358,4000,647
7359,4000,793
7360,4000,854
7361,4000,887
7362,4000,894
7363,4000,960
7364,4000,1271
7365,4000,1281
7366,4000,1444
7367,4000,1640
7368,4000,1642
7369,4000,1689
7370,4000,1806
7371,4000,1808
7372,4000,1945
7373,4000,2078
7374,4000,2510
7375,4000,2694
7376,4000,2743
7377,4000,2759
7378,4000,2787
7379,4000,2887
7380,4000,2892
7381,4000,3038
7382,4000,3042
7383,4000,3121
7384,4000,3162
7385,4000,3217
7386,4000,3352
7387,4000,3361
7388,4000,3400
7389,4000,3555
7390,4000,3653
7391,4000,3747
7392,4000,3826
7393,4000,3836
7394,4000,3853
7395,4000,3946
7396,4000,3997
7397,4000,4098
7398,4000,7339
7399,4000,4614
7400,4000,5526
7401,4000,4763
7402,4000,5510
7403,4000,4393
7404,4000,7083
7405,4000,6445
7406,4000,6519
7407,4000,4403
7408,4000,7608
7409,4000,4554
7410,4000,4035
7411,4000,4804
7412,4000,7498
7413,4000,5326
7414,4000,6883
7415,4000,4561
7416,4000,7123
7417,4000,6094
7418,4000,6103
7419,4000,5597
7420,4000,4575
7421,4000,5220
7422,4000,5606
7423,4000,6759
7424,4000,5484
7425,4000,4337
7426,4000,7025
7427,4000,6261
7428,5510,378
7429,5510,854
7430,5510,858
7431,5510,886
7432,5510,1441
7433,5510,1531
7434,5510,2034
7435,5510,2892
7436,5510,2981
7437,5510,3038
7438,5510,3042
7439,5510,3824
7440,5510,3836
7441,5510,3945
7442,5510,4804
7443,5510,4990
7444,5510,5052
7445,5510,6785
7446,5510,7123
7447,5510,5597
7448,3361,854
7449,3361,894
7450,3361,1271
7451,3361,1925
7452,3361,2892
7453,3361,3042
7454,3361,3747
7455,3361,4337
7456,3361,3400
7457,3361,4393
7458,3361,5168
7459,3361,7123
7460,3361,5526
7461,3361,6003
7462,3361,5597
7463,3400,178
7464,3400,335
7465,3400,446
7466,3400,613
7467,3400,647
7468,3400,858
7469,3400,887
7470,3400,900
7471,3400,1281
7472,3400,1663
7473,3400,1665
7474,3400,1941
7475,3400,1945
7476,3400,2259
7477,3400,2510
7478,3400,2715
7479,3400,2787
7480,3400,2892
7481,3400,3038
7482,3400,3042
7483,3400,3121
7484,3400,3147
7485,3400,3162
7486,3400,3228
7487,3400,3341
7488,3400,3352
7489,3400,3715
7490,3400,3990
7491,3400,5768
7492,3400,6794
7493,3400,7563
7494,3400,3853
7495,3400,3603
7496,3400,5526
7497,3400,4119
7498,3400,4632
7499,3400,7067
7500,3400,3612
7501,3400,3653
7502,3400,3747
7503,3400,7083
7504,3400,4034
7505,3400,6519
7506,3400,5985
7507,3400,6860
7508,3400,4554
7509,3400,5579
7510,3400,7608
7511,3400,5334
7512,3400,4785
7513,3400,4961
7514,3400,3946
7515,3400,4519
7516,3400,4337
7517,3400,3826
7518,3400,7339
7519,3400,3705
7520,3400,4990
7521,2892,178
7522,2892,219
7523,2892,446
7524,2892,623
7525,2892,798
7526,2892,822
7527,2892,894
7528,2892,1140
7529,2892,1141
7530,2892,1271
7531,2892,1281
7532,2892,1444
7533,2892,1665
7534,2892,1725
7535,2892,1798
7536,2892,1941
7537,2892,1982
7538,2892,1995
7539,2892,2026
7540,2892,2197
7541,2892,2510
7542,2892,2787
7543,2892,6787
7544,2892,5526
7545,2892,4614
7546,2892,3853
7547,2892,3653
7548,2892,3157
7549,2892,3990
7550,2892,4119
7551,2892,5013
7552,2892,4122
7553,2892,4763
7554,2892,6490
7555,2892,3747
7556,2892,5670
7557,2892,7339
7558,2892,5405
7559,2892,5168
7560,2892,3121
7561,2892,7608
7562,2892,3352
7563,2892,7498
7564,2892,3224
7565,2892,5579
7566,2892,3269
7567,2892,3937
7568,2892,4554
7569,2892,3945
7570,2892,5326
7571,2892,3725
7572,2892,5328
7573,2892,4561
7574,2892,6115
7575,2892,4309
7576,2892,5334
7577,2892,3162
7578,2892,4955
7579,2892,5212
7580,2892,3038
7581,2892,4961
7582,2892,3042
7583,2892,3555
7584,2892,4337
7585,2892,7123
7586,2892,4350
7587,2892,5497
7588,2892,3836
7589,2892,3946
7590,2892,4990
7591,6605,5597
7592,2510,52
7593,2510,135
7594,2510,372
7595,2510,440
7596,2510,544
7597,2510,563
7598,2510,623
7599,2510,758
7600,2510,789
7601,2510,798
7602,2510,824
7603,2510,842
7604,2510,858
7605,2510,886
7606,2510,895
7607,2510,1060
7608,2510,1197
7609,2510,1271
7610,2510,1340
7611,2510,1444
7612,2510,1455
7613,2510,1556
7614,2510,1652
7615,2510,1663
7616,2510,1725
7617,2510,1744
7618,2510,1752
7619,2510,1798
7620,2510,1806
7621,2510,1982
7622,2510,1995
7623,2510,2008
7624,2510,2026
7625,2510,2197
