,node,eign,closeness,betwness,centrality,community,density
2506,2949,5.6850563817391764e-08,0,0,20,2,0.056730831550975434
2640,3103,5.844803033872669e-08,0,0,20,2,0.056730831550975434
2794,3276,5.562412098908875e-08,0,0,20,2,0.056730831550975434
2865,3356,6.134636809884007e-08,0,0,20,2,0.056730831550975434
2920,3421,5.693205199957774e-08,0,0,20,2,0.056730831550975434
1211,1726,3.1304494613629484e-06,0,0,21,2,0.056730831550975434
2267,2687,5.7333410469792206e-08,0,0,21,2,0.056730831550975434
2311,2737,6.286837958875899e-08,0,0,21,2,0.056730831550975434
2333,2762,5.9390333073839086e-08,0,0,21,2,0.056730831550975434
2412,2848,5.60767492746786e-08,0,0,21,2,0.056730831550975434
2432,2868,5.538917466188175e-08,0,0,21,2,0.056730831550975434
2759,3236,5.74746883984158e-08,0,0,21,2,0.056730831550975434
2887,3380,5.787515150029695e-08,0,0,21,2,0.056730831550975434
171,171,6.169412033699879e-06,0,0,22,2,0.056730831550975434
2372,2803,5.848729916967275e-08,0,0,22,2,0.056730831550975434
2395,2830,6.21952762384003e-08,0,0,22,2,0.056730831550975434
2433,2870,5.976701660094878e-08,0,0,22,2,0.056730831550975434
2576,3032,5.824717146936901e-08,0,0,22,2,0.056730831550975434
2582,3039,6.015188088624697e-08,0,0,22,2,0.056730831550975434
2726,3199,6.197586119238183e-08,0,0,22,2,0.056730831550975434
2819,3306,6.004810300938752e-08,0,0,22,2,0.056730831550975434
936,1450,3.303026454777669e-06,0,0,23,2,0.056730831550975434
2120,3420,8.930365006955222e-08,0,0,23,2,0.056730831550975434
2242,3186,3.5209005129590175e-07,0,0,23,2,0.056730831550975434
2616,3075,5.740519555595778e-08,0,0,23,2,0.056730831550975434
2747,3223,6.474747921789442e-08,0,0,23,2,0.056730831550975434
2930,3431,8.097253071001697e-08,0,0,23,2,0.056730831550975434
657,1171,4.341129768009963e-05,0,0,24,2,0.056730831550975434
2266,2686,5.954896941012964e-08,0,0,24,2,0.056730831550975434
2281,2702,5.683160950668046e-08,0,0,24,2,0.056730831550975434
2308,2733,6.24855955920307e-08,0,0,24,2,0.056730831550975434
2364,2795,6.0447436952351e-08,0,0,24,2,0.056730831550975434
2386,2819,6.138002458330864e-08,0,0,24,2,0.056730831550975434
2535,2984,6.255615864638405e-08,0,0,24,2,0.056730831550975434
2554,3007,6.228632745929488e-08,0,0,24,2,0.056730831550975434
2559,3013,5.749918381223302e-08,0,0,24,2,0.056730831550975434
2734,3209,5.8115200832352886e-08,0,0,24,2,0.056730831550975434
2782,3262,6.153903326724085e-08,0,0,24,2,0.056730831550975434
2847,3337,5.988709408483159e-08,0,0,24,2,0.056730831550975434
2118,3178,8.835194965794589e-08,0,0,25,2,0.056730831550975434
2176,2764,4.810732436527372e-07,0,0,25,2,0.056730831550975434
2381,2812,6.026772688380955e-08,0,0,25,2,0.056730831550975434
2621,3081,6.41440750810687e-08,0,0,25,2,0.056730831550975434
2701,3170,6.359369313127148e-08,0,0,25,2,0.056730831550975434
2736,3211,5.9402438087467175e-08,0,0,25,2,0.056730831550975434
2740,3215,5.881388883619761e-08,0,0,25,2,0.056730831550975434
2796,3279,6.35964313614684e-08,0,0,25,2,0.056730831550975434
2886,3379,6.437055776903807e-08,0,0,25,2,0.056730831550975434
2175,2734,8.674015137879082e-08,0,0,26,2,0.056730831550975434
2237,3319,8.565193648209916e-08,0,0,26,2,0.056730831550975434
2280,2701,6.351188465598776e-08,0,0,26,2,0.056730831550975434
2409,2845,7.005059057583571e-08,0,0,26,2,0.056730831550975434
2746,3221,8.202288163346387e-08,0,0,26,2,0.056730831550975434
2791,3273,6.594530122956896e-08,0,0,26,2,0.056730831550975434
1243,1758,3.7128135546981988e-06,0,0,27,2,0.056730831550975434
2098,2775,1.5883881949942655e-07,0,0,27,2,0.056730831550975434
2115,2813,1.2374645564659466e-07,0,0,27,2,0.056730831550975434
2366,2797,6.363761953710127e-08,0,0,27,2,0.056730831550975434
2410,2846,5.9418973281655884e-08,0,0,27,2,0.056730831550975434
2584,3041,6.141022422647693e-08,0,0,27,2,0.056730831550975434
2706,3176,6.458921181314486e-08,0,0,27,2,0.056730831550975434
2802,3285,6.293990129674535e-08,0,0,27,2,0.056730831550975434
1128,1642,3.1951107218866613e-06,0,0,28,2,0.056730831550975434
2264,2684,6.545267711237745e-08,0,0,28,2,0.056730831550975434
2338,2768,6.766011706885012e-08,0,0,28,2,0.056730831550975434
2353,2784,6.172879600601293e-08,0,0,28,2,0.056730831550975434
2394,2829,6.599495469853563e-08,0,0,28,2,0.056730831550975434
2749,3225,6.527793495063186e-08,0,0,28,2,0.056730831550975434
2780,3260,6.180272818660098e-08,0,0,28,2,0.056730831550975434
476,990,2.6988180627954025e-06,0,0,29,2,0.056730831550975434
2100,2892,1.5762476568605458e-07,0,0,29,2,0.056730831550975434
2407,2843,6.146729713208878e-08,0,0,29,2,0.056730831550975434
2408,2844,6.47251805561061e-08,0,0,29,2,0.056730831550975434
2562,3016,6.443976227845259e-08,0,0,29,2,0.056730831550975434
2793,3275,6.250241648687541e-08,0,0,29,2,0.056730831550975434
2915,3415,6.81480987124163e-08,0,0,29,2,0.056730831550975434
2235,2999,1.013797475257111e-07,0,0,30,2,0.056730831550975434
2397,2832,6.084142477728891e-08,0,0,30,2,0.056730831550975434
2564,3018,7.213229212644053e-08,0,0,30,2,0.056730831550975434
2660,3124,8.36420125935579e-08,0,0,30,2,0.056730831550975434
2683,3148,6.284076729307932e-08,0,0,30,2,0.056730831550975434
2695,3160,6.667772655412145e-08,0,0,30,2,0.056730831550975434
2072,3248,3.7268982109100937e-07,0,0,31,2,0.056730831550975434
2270,2690,6.348996066912973e-08,0,0,31,2,0.056730831550975434
2288,2711,6.541056551838447e-08,0,0,31,2,0.056730831550975434
2290,2713,6.375252588845844e-08,0,0,31,2,0.056730831550975434
2313,2739,6.561405845511167e-08,0,0,31,2,0.056730831550975434
2401,2836,6.253088165718918e-08,0,0,31,2,0.056730831550975434
2405,2841,6.125459617251313e-08,0,0,31,2,0.056730831550975434
2729,3203,6.65370885803549e-08,0,0,31,2,0.056730831550975434
2779,3259,6.544254343968281e-08,0,0,31,2,0.056730831550975434
2783,3264,6.254165867648828e-08,0,0,31,2,0.056730831550975434
2851,3341,6.27540714183562e-08,0,0,31,2,0.056730831550975434
2884,3377,6.54510106466969e-08,0,0,31,2,0.056730831550975434
2179,3062,1.0070760978104171e-07,0,0,32,2,0.056730831550975434
2292,2715,6.09240432174787e-08,0,0,32,2,0.056730831550975434
2776,3255,6.341284279924696e-08,0,0,32,2,0.056730831550975434
2826,3313,6.440132532264578e-08,0,0,32,2,0.056730831550975434
1020,1534,4.772868928912632e-05,0,0,33,2,0.056730831550975434
2352,2783,6.537571382414524e-08,0,0,33,2,0.056730831550975434
2404,2840,6.612008421604413e-08,0,0,33,2,0.056730831550975434
1142,1656,4.397082439771414e-06,0,0,34,2,0.056730831550975434
2104,3100,4.5335847984409784e-07,0,0,34,2,0.056730831550975434
2250,2668,6.101161185838435e-08,0,0,34,2,0.056730831550975434
2285,2708,7.093841267922701e-08,0,0,34,2,0.056730831550975434
2342,2772,6.1985367836465e-08,0,0,34,2,0.056730831550975434
2714,3187,6.38470198978629e-08,0,0,34,2,0.056730831550975434
2102,3001,1.6408712086900132e-07,0,0,35,2,0.056730831550975434
2324,2751,6.460451179427525e-08,0,0,35,2,0.056730831550975434
2737,3212,6.563690830783502e-08,0,0,35,2,0.056730831550975434
2856,3346,7.312686191264038e-08,0,0,35,2,0.056730831550975434
1152,1666,4.6931657967434926e-05,0,0,36,2,0.056730831550975434
2110,3331,1.6182830081633485e-07,0,0,36,2,0.056730831550975434
2178,3020,3.942942245714863e-07,0,0,37,2,0.056730831550975434
2244,2662,7.110234859119071e-08,0,0,37,2,0.056730831550975434
2254,2672,7.009648514881004e-08,0,0,37,2,0.056730831550975434
2295,2718,9.780678936666743e-08,0,0,37,2,0.056730831550975434
2589,3046,6.744983305499414e-08,0,0,37,2,0.056730831550975434
2626,3086,7.526442905284828e-08,0,0,37,2,0.056730831550975434
2257,2675,6.563407006375365e-08,0,0,38,2,0.056730831550975434
2303,2728,7.009672023434616e-08,0,0,38,2,0.056730831550975434
2389,2823,7.095321369701762e-08,0,0,38,2,0.056730831550975434
2900,3395,6.942563111052597e-08,0,0,38,2,0.056730831550975434
2180,3079,9.79030392285993e-08,0,0,39,2,0.056730831550975434
2429,2865,7.3885309429615e-08,0,0,39,2,0.056730831550975434
2547,2996,6.942649879341196e-08,0,0,39,2,0.056730831550975434
2744,3219,7.007015019632631e-08,0,0,39,2,0.056730831550975434
2829,3316,7.366191894185248e-08,0,0,39,2,0.056730831550975434
2480,2921,7.252568109798909e-08,0,0,40,2,0.056730831550975434
2491,2932,6.957617501950472e-08,0,0,40,2,0.056730831550975434
2718,3191,7.579549038683549e-08,0,0,40,2,0.056730831550975434
2723,3196,7.114949793926962e-08,0,0,40,2,0.056730831550975434
2921,3422,7.11344173358155e-08,0,0,40,2,0.056730831550975434
2121,2976,1.2296800434601275e-07,0,0,41,2,0.056730831550975434
2239,3097,1.0096284000334467e-07,0,0,41,2,0.056730831550975434
2340,2770,7.627839352022176e-08,0,0,41,2,0.056730831550975434
2473,2914,7.310714129771393e-08,0,0,41,2,0.056730831550975434
2707,3177,7.442700209433865e-08,0,0,41,2,0.056730831550975434
2732,3207,7.334922951267106e-08,0,0,41,2,0.056730831550975434
2810,3296,7.325230428726996e-08,0,0,41,2,0.056730831550975434
2122,3011,1.3276737772270111e-07,0,0,42,2,0.056730831550975434
2434,2871,6.925870082818954e-08,0,0,42,2,0.056730831550975434
2515,2958,7.564227115430107e-08,0,0,42,2,0.056730831550975434
2066,3005,1.187559902128583e-07,0,0,43,2,0.056730831550975434
2117,3034,1.0846461374935454e-07,0,0,43,2,0.056730831550975434
2876,3369,6.762263081212331e-08,0,0,43,2,0.056730831550975434
2289,2712,7.500953821134993e-08,0,0,44,2,0.056730831550975434
2354,2785,7.144830977617974e-08,0,0,44,2,0.056730831550975434
2512,2955,7.205923174232471e-08,0,0,44,2,0.056730831550975434
2524,2970,7.798838931341904e-08,0,0,44,2,0.056730831550975434
2654,3118,8.507904081142975e-08,0,0,44,2,0.056730831550975434
2790,3272,7.137515528495822e-08,0,0,44,2,0.056730831550975434
2114,3412,1.6580942110476558e-07,0,0,45,2,0.056730831550975434
2444,2881,7.585555659678238e-08,0,0,45,2,0.056730831550975434
2812,3298,7.40941631655455e-08,0,0,45,2,0.056730831550975434
2108,3295,1.712730365369369e-07,0,0,46,2,0.056730831550975434
2330,2758,7.501267814723404e-08,0,0,46,2,0.056730831550975434
2613,3072,8.060699470588217e-08,0,0,46,2,0.056730831550975434
2873,3365,6.955944973629605e-08,0,0,46,2,0.056730831550975434
2183,3258,3.992595238352639e-07,0,0,47,2,0.056730831550975434
2335,2765,7.898824279386488e-08,0,0,47,2,0.056730831550975434
2730,3204,7.766693177708209e-08,0,0,47,2,0.056730831550975434
2106,3168,1.9672841712585283e-07,0,0,48,2,0.056730831550975434
2189,3265,3.741265402360951e-07,0,0,48,2,0.056730831550975434
2507,2950,8.019322029579267e-08,0,0,48,2,0.056730831550975434
2804,3287,8.026449408961586e-08,0,0,48,2,0.056730831550975434
2805,3288,7.776423261533381e-08,0,0,48,2,0.056730831550975434
2297,2720,8.017424478927999e-08,0,0,49,2,0.056730831550975434
2356,2787,7.593631170844538e-08,0,0,49,2,0.056730831550975434
2639,3102,8.217581505242291e-08,0,0,49,2,0.056730831550975434
2247,2665,8.147246222552571e-08,0,0,50,2,0.056730831550975434
2565,3021,8.4035566107534e-08,0,0,50,2,0.056730831550975434
2839,3327,7.169857449540259e-08,0,0,50,2,0.056730831550975434
2627,3087,7.482138048041637e-08,0,0,51,2,0.056730831550975434
2644,3107,7.658686806020612e-08,0,0,51,2,0.056730831550975434
2715,3188,7.814680073738651e-08,0,0,51,2,0.056730831550975434
2731,3206,8.06738884529872e-08,0,0,51,2,0.056730831550975434
2774,3253,8.221745831676101e-08,0,0,51,2,0.056730831550975434
2184,3386,1.0938184397627487e-07,0,0,52,2,0.056730831550975434
2241,3111,3.6842010042201607e-07,0,0,52,2,0.056730831550975434
2325,2753,8.516481194333474e-08,0,0,52,2,0.056730831550975434
2438,2875,8.552247316474461e-08,0,0,52,2,0.056730831550975434
2629,3089,8.19934148106725e-08,0,0,52,2,0.056730831550975434
2908,3403,8.823279969969902e-08,0,0,52,2,0.056730831550975434
2190,3385,3.957638515950661e-07,0,0,53,2,0.056730831550975434
2896,3391,8.261553028189686e-08,0,0,53,2,0.056730831550975434
2916,3416,8.541399182742535e-08,0,0,53,2,0.056730831550975434
2238,3355,1.0351446997240104e-07,0,0,54,2,0.056730831550975434
2781,3261,8.257843051319215e-08,0,0,54,2,0.056730831550975434
2888,3381,1.0779634756026413e-07,0,0,54,2,0.056730831550975434
2618,3077,8.742513232562864e-08,0,0,55,2,0.056730831550975434
2748,3224,8.296973806192057e-08,0,0,55,2,0.056730831550975434
2105,3162,1.7412104950890252e-07,0,0,57,2,0.056730831550975434
2073,3263,7.951158647156709e-07,0,0,58,2,0.056730831550975434
2540,2989,8.426641630013658e-08,0,0,58,2,0.056730831550975434
991,1505,3.908895414242599e-06,0,0,59,2,0.056730831550975434
2349,2780,8.355922162319202e-08,0,0,59,2,0.056730831550975434
2365,2796,8.935133047099703e-08,0,0,60,2,0.056730831550975434
2495,2936,8.578677014102148e-08,0,0,60,2,0.056730831550975434
2813,3299,8.184369510979035e-08,0,0,60,2,0.056730831550975434
2885,3378,8.607290736598658e-08,0,0,60,2,0.056730831550975434
2454,2894,1.0867842185548125e-07,0,0,61,2,0.056730831550975434
2542,2991,9.187375772258092e-08,0,0,61,2,0.056730831550975434
2651,3115,8.862136434263424e-08,0,0,61,2,0.056730831550975434
2681,3146,8.768989228922335e-08,0,0,61,2,0.056730831550975434
2700,3169,9.375544450443848e-08,0,0,61,2,0.056730831550975434
2068,3136,1.0151131829326837e-07,0,0,62,2,0.056730831550975434
2111,3366,1.7849779274101333e-07,0,0,62,2,0.056730831550975434
2417,2853,9.153839837654824e-08,0,0,62,2,0.056730831550975434
2611,3070,8.903442105914547e-08,0,0,62,2,0.056730831550975434
2643,3106,8.72337549866983e-08,0,0,62,2,0.056730831550975434
2762,3239,9.204734800844632e-08,0,0,62,2,0.056730831550975434
2842,3332,8.935590159057888e-08,0,0,62,2,0.056730831550975434
2863,3353,8.693108208816258e-08,0,0,62,2,0.056730831550975434
2912,3411,8.731660921152887e-08,0,0,62,2,0.056730831550975434
2107,3233,1.780528765630156e-07,0,0,63,2,0.056730831550975434
2496,2937,9.189576125783395e-08,0,0,63,2,0.056730831550975434
2739,3214,8.032639020758901e-08,0,0,63,2,0.056730831550975434
2777,3256,8.063596914583822e-08,0,0,63,2,0.056730831550975434
2792,3274,8.595407932286524e-08,0,0,63,2,0.056730831550975434
2811,3297,9.465082600626051e-08,0,0,63,2,0.056730831550975434
2919,3419,9.16087178065553e-08,0,0,63,2,0.056730831550975434
2845,3335,1.1911119768456533e-07,0,0,65,2,0.056730831550975434
2855,3345,8.394129865070457e-08,0,0,65,2,0.056730831550975434
2350,2781,9.626877366016216e-08,0,0,66,2,0.056730831550975434
2571,3027,8.434858050092059e-08,0,0,66,2,0.056730831550975434
2763,3240,8.994910700243753e-08,0,0,66,2,0.056730831550975434
2769,3247,9.176974227002349e-08,0,0,66,2,0.056730831550975434
2816,3302,9.77739758958052e-08,0,0,67,2,0.056730831550975434
2123,3179,1.3941757099153633e-07,0,0,68,2,0.056730831550975434
2649,3113,9.510441101898706e-08,0,0,68,2,0.056730831550975434
2710,3182,9.576415914334618e-08,0,0,68,2,0.056730831550975434
2852,3342,8.716800798603532e-08,0,0,68,2,0.056730831550975434
2497,2939,9.64860446036365e-08,0,0,69,2,0.056730831550975434
2680,3145,9.987623203718532e-08,0,0,69,2,0.056730831550975434
2833,3321,8.662600044906103e-08,0,0,69,2,0.056730831550975434
2096,2724,1.8570504630017849e-07,0,0,70,2,0.056730831550975434
2099,2869,4.7430141682246873e-07,0,0,70,2,0.056730831550975434
2103,3019,2.1084459598493255e-07,0,0,70,2,0.056730831550975434
2113,3406,1.8396473571070541e-07,0,0,70,2,0.056730831550975434
2256,2674,9.656805443109246e-08,0,0,70,2,0.056730831550975434
2563,3017,9.396953835548536e-08,0,0,70,2,0.056730831550975434
2656,3120,9.407616946576395e-08,0,0,71,2,0.056730831550975434
2675,3140,8.760332426556068e-08,0,0,71,2,0.056730831550975434
2795,3277,9.670150170352229e-08,0,0,71,2,0.056730831550975434
2463,2904,8.632577529004141e-08,0,0,72,2,0.056730831550975434
2543,2992,9.44786722472444e-08,0,0,72,2,0.056730831550975434
2551,3002,1.011845855056514e-07,0,0,72,2,0.056730831550975434
2703,3172,9.517455373689191e-08,0,0,72,2,0.056730831550975434
2785,3267,9.667069243944857e-08,0,0,72,2,0.056730831550975434
2526,2973,9.439192605514022e-08,0,0,73,2,0.056730831550975434
2869,3360,9.409230924365162e-08,0,0,74,2,0.056730831550975434
2321,2748,9.429245197576572e-08,0,0,75,2,0.056730831550975434
2592,3049,1.005043713776626e-07,0,0,76,2,0.056730831550975434
2854,3344,9.608362615741015e-08,0,0,76,2,0.056730831550975434
2857,3347,1.0019368467864502e-07,0,0,76,2,0.056730831550975434
2901,3396,9.962648231065072e-08,0,0,76,2,0.056730831550975434
2461,2901,1.1608587039516184e-07,0,0,77,2,0.056730831550975434
2393,2828,1.0236694103809495e-07,0,0,78,2,0.056730831550975434
2602,3060,1.0185387502368611e-07,0,0,78,2,0.056730831550975434
2713,3185,1.0666560682153826e-07,0,0,80,2,0.056730831550975434
2413,2849,1.039108421103585e-07,0,0,81,2,0.056730831550975434
2398,2833,1.0715584779261244e-07,0,0,82,2,0.056730831550975434
2860,3350,1.0913914534940863e-07,0,0,82,2,0.056730831550975434
2668,3132,1.0546331171824912e-07,0,0,84,2,0.056730831550975434
2861,3351,1.0502150562824116e-07,0,0,84,2,0.056730831550975434
2687,3152,1.0531365231071418e-07,0,0,85,2,0.056730831550975434
2617,3076,1.052795590941313e-07,0,0,86,2,0.056730831550975434
2725,3198,1.0002044608597568e-07,0,0,86,2,0.056730831550975434
2773,3252,1.0884300134299736e-07,0,0,86,2,0.056730831550975434
2581,3038,1.0243134774674006e-07,0,0,88,2,0.056730831550975434
2305,2730,1.017709361187221e-07,0,0,89,2,0.056730831550975434
2685,3150,1.1121730670088605e-07,0,0,89,2,0.056730831550975434
2578,3035,1.0777577331661024e-07,0,0,90,2,0.056730831550975434
2689,3154,1.0461775185554539e-07,0,0,91,2,0.056730831550975434
2236,3201,1.3794163537349516e-07,0,0,92,2,0.056730831550975434
2841,3330,1.0729379017499313e-07,0,0,93,2,0.056730831550975434
2293,2716,1.0809314874265097e-07,0,0,95,2,0.056730831550975434
2347,2778,1.1626633430224319e-07,0,0,95,2,0.056730831550975434
2243,2661,1.1421706668465628e-07,0,0,99,2,0.056730831550975434
2362,2793,1.0953918113087356e-07,0,0,99,2,0.056730831550975434
2296,2719,1.199855201894466e-07,0,0,100,2,0.056730831550975434
2594,3051,1.1753842121130156e-07,0,0,101,2,0.056730831550975434
2508,2951,1.1687319925291026e-07,0,0,102,2,0.056730831550975434
2652,3116,1.1701562146855514e-07,0,0,103,2,0.056730831550975434
2427,2863,1.1494927305877293e-07,0,0,104,2,0.056730831550975434
2797,3280,1.1693523639734334e-07,0,0,107,2,0.056730831550975434
2933,3434,1.1774410642728093e-07,0,0,107,2,0.056730831550975434
2832,3320,1.2678171506502307e-07,0,0,113,2,0.056730831550975434
2902,3397,1.2339275819091992e-07,0,0,115,2,0.056730831550975434
2315,2742,1.2418882153857972e-07,0,0,116,2,0.056730831550975434
2622,3082,1.2380959021162035e-07,0,0,116,2,0.056730831550975434
2806,3291,1.20435359556477e-07,0,0,119,2,0.056730831550975434
2188,3101,4.300302883839097e-07,0,0,122,2,0.056730831550975434
351,1684,7.1642597901192735e-06,0,0,792,2,0.056730831550975434
397,911,1.774621069210282e-06,0,0,1,3,0.07830188679245283
404,918,1.774621069210282e-06,0,0,1,3,0.07830188679245283
582,1096,1.774621069210282e-06,0,0,1,3,0.07830188679245283
605,1119,1.774621069210282e-06,0,0,1,3,0.07830188679245283
631,1145,1.774621069210282e-06,0,0,1,3,0.07830188679245283
692,1206,1.774621069210282e-06,0,0,1,3,0.07830188679245283
872,1386,1.774621069210282e-06,0,0,1,3,0.07830188679245283
952,1466,1.774621069210282e-06,0,0,1,3,0.07830188679245283
1046,1560,1.774621069210282e-06,0,0,1,3,0.07830188679245283
1067,1581,1.774621069210282e-06,0,0,1,3,0.07830188679245283
1319,1834,1.774621069210282e-06,0,0,1,3,0.07830188679245283
551,1065,1.7887240715418562e-06,0,0,2,3,0.07830188679245283
662,1176,1.8028245188304107e-06,0,0,2,3,0.07830188679245283
710,1224,1.7872398509401108e-06,0,0,2,3,0.07830188679245283
719,1233,1.799607578523384e-06,0,0,2,3,0.07830188679245283
748,1262,2.545567127864149e-06,0,0,2,3,0.07830188679245283
756,1270,1.7911790600316148e-06,0,0,2,3,0.07830188679245283
762,1276,2.232492966702432e-06,0,0,2,3,0.07830188679245283
812,1326,1.7911283089735107e-06,0,0,2,3,0.07830188679245283
880,1394,1.787498761402528e-06,0,0,2,3,0.07830188679245283
881,1395,2.042783308370079e-06,0,0,2,3,0.07830188679245283
1044,1558,1.8090788800682438e-06,0,0,2,3,0.07830188679245283
1175,1690,1.8269149996764555e-06,0,0,2,3,0.07830188679245283
1240,1755,1.7997496650126417e-06,0,0,2,3,0.07830188679245283
1339,1854,1.79447179712317e-06,0,0,2,3,0.07830188679245283
390,904,1.8264704742446748e-06,0,0,3,3,0.07830188679245283
513,1027,1.800242427044542e-06,0,0,3,3,0.07830188679245283
532,1046,1.7996600987863176e-06,0,0,3,3,0.07830188679245283
557,1071,1.8036062939953777e-06,0,0,3,3,0.07830188679245283
694,1208,1.79971225796678e-06,0,0,3,3,0.07830188679245283
738,1252,1.8033470803462273e-06,0,0,3,3,0.07830188679245283
739,1253,1.8036062939953777e-06,0,0,3,3,0.07830188679245283
839,1353,1.8128145580764815e-06,0,0,3,3,0.07830188679245283
848,1362,1.814467828062193e-06,0,0,3,3,0.07830188679245283
1032,1546,1.8017851319090885e-06,0,0,3,3,0.07830188679245283
1072,1586,1.7996600987863176e-06,0,0,3,3,0.07830188679245283
1113,1627,1.800242427044542e-06,0,0,3,3,0.07830188679245283
1178,1693,1.8001907428103613e-06,0,0,3,3,0.07830188679245283
1245,1760,1.8362160066311604e-06,0,0,3,3,0.07830188679245283
431,945,1.8297204473370596e-06,0,0,4,3,0.07830188679245283
488,1002,1.8127839795411167e-06,0,0,4,3,0.07830188679245283
508,1022,2.4016979488522003e-06,0,0,4,3,0.07830188679245283
591,1105,1.8127839795411167e-06,0,0,4,3,0.07830188679245283
680,1194,1.8184489786452558e-06,0,0,4,3,0.07830188679245283
686,1200,1.8829263526106893e-06,0,0,4,3,0.07830188679245283
960,1474,1.8153600707758763e-06,0,0,4,3,0.07830188679245283
996,1510,1.8587972396242666e-06,0,0,4,3,0.07830188679245283
1198,1713,2.1100356959240474e-06,0,0,4,3,0.07830188679245283
396,910,1.85440471172483e-06,0,0,5,3,0.07830188679245283
543,1057,1.8520344833121607e-06,0,0,5,3,0.07830188679245283
633,1147,1.954514486101411e-06,0,0,5,3,0.07830188679245283
750,1264,1.833513814374577e-06,0,0,5,3,0.07830188679245283
781,1295,1.83194126683495e-06,0,0,5,3,0.07830188679245283
840,1354,1.8471590364096596e-06,0,0,5,3,0.07830188679245283
903,1417,2.6815687078492555e-06,0,0,5,3,0.07830188679245283
1093,1607,1.82831836454569e-06,0,0,5,3,0.07830188679245283
1143,1657,1.85440471172483e-06,0,0,5,3,0.07830188679245283
1196,1711,2.3791636251481313e-06,0,0,5,3,0.07830188679245283
1261,1776,1.85440471172483e-06,0,0,5,3,0.07830188679245283
473,987,1.8773998918436664e-06,0,0,6,3,0.07830188679245283
654,1168,1.8580112620441832e-06,0,0,6,3,0.07830188679245283
740,1254,2.0329745159479826e-06,0,0,6,3,0.07830188679245283
749,1263,2.3390376228848312e-06,0,0,6,3,0.07830188679245283
1150,1664,1.8582442596057336e-06,0,0,6,3,0.07830188679245283
1244,1759,1.8486956967369522e-06,0,0,6,3,0.07830188679245283
1340,1855,1.912076200283535e-06,0,0,6,3,0.07830188679245283
1375,1890,1.895582647977171e-06,0,0,6,3,0.07830188679245283
421,935,2.058764236882655e-06,0,0,7,3,0.07830188679245283
423,937,1.8668826683178583e-06,0,0,7,3,0.07830188679245283
471,985,1.8655759028529696e-06,0,0,7,3,0.07830188679245283
726,1240,1.860947006748842e-06,0,0,7,3,0.07830188679245283
858,1372,1.876787728765483e-06,0,0,7,3,0.07830188679245283
539,1053,2.165857261437266e-06,0,0,8,3,0.07830188679245283
589,1103,1.92209269181012e-06,0,0,8,3,0.07830188679245283
648,1162,2.2901033333159573e-06,0,0,8,3,0.07830188679245283
734,1248,1.9572337423840438e-06,0,0,8,3,0.07830188679245283
900,1414,1.962964298975618e-06,0,0,8,3,0.07830188679245283
1126,1640,1.8892041322259084e-06,0,0,8,3,0.07830188679245283
1216,1731,2.3214301710716838e-06,0,0,8,3,0.07830188679245283
398,912,1.988179078132672e-06,0,0,9,3,0.07830188679245283
502,1016,1.8821231427161524e-06,0,0,9,3,0.07830188679245283
579,1093,2.003405581014737e-06,0,0,9,3,0.07830188679245283
597,1111,2.0641675628226307e-06,0,0,9,3,0.07830188679245283
640,1154,1.9119297463947923e-06,0,0,9,3,0.07830188679245283
688,1202,2.4401847592974926e-06,0,0,9,3,0.07830188679245283
889,1403,1.8821231427161524e-06,0,0,9,3,0.07830188679245283
929,1443,1.921789244007819e-06,0,0,9,3,0.07830188679245283
1381,1896,1.9049348018879697e-06,0,0,9,3,0.07830188679245283
441,955,2.0780120110026685e-06,0,0,10,3,0.07830188679245283
442,956,1.8987584069712751e-06,0,0,10,3,0.07830188679245283
465,979,1.9069713675274897e-06,0,0,10,3,0.07830188679245283
828,1342,2.307766580757662e-06,0,0,10,3,0.07830188679245283
854,1368,2.0780120110026685e-06,0,0,10,3,0.07830188679245283
1048,1562,3.4969502795179826e-06,0,0,10,3,0.07830188679245283
1273,1788,2.0819592732955286e-06,0,0,10,3,0.07830188679245283
1299,1814,2.3872180700351878e-06,0,0,10,3,0.07830188679245283
1325,1840,1.915747339561316e-06,0,0,10,3,0.07830188679245283
460,974,1.957682292349496e-06,0,0,11,3,0.07830188679245283
472,986,1.977829456559129e-06,0,0,11,3,0.07830188679245283
516,1030,2.1537854450638863e-06,0,0,11,3,0.07830188679245283
580,1094,1.997071167717654e-06,0,0,11,3,0.07830188679245283
620,1134,1.9463148186794234e-06,0,0,11,3,0.07830188679245283
704,1218,1.9251113380466464e-06,0,0,11,3,0.07830188679245283
754,1268,2.0425347335817774e-06,0,0,11,3,0.07830188679245283
1085,1599,2.4100418977273638e-06,0,0,11,3,0.07830188679245283
1372,1887,2.0382191329119286e-06,0,0,11,3,0.07830188679245283
395,909,2.1245890605739704e-06,0,0,12,3,0.07830188679245283
429,943,1.9960368450710184e-06,0,0,12,3,0.07830188679245283
499,1013,4.7337191161680667e-05,0,0,12,3,0.07830188679245283
529,1043,2.1087380714678467e-06,0,0,12,3,0.07830188679245283
531,1045,2.1591125593777146e-06,0,0,12,3,0.07830188679245283
730,1244,2.002121877368265e-06,0,0,12,3,0.07830188679245283
850,1364,2.5612742349966968e-06,0,0,12,3,0.07830188679245283
870,1384,2.6105089108381935e-06,0,0,12,3,0.07830188679245283
985,1499,1.9328476227805444e-06,0,0,12,3,0.07830188679245283
