,node,eign,closeness,betwness,centrality,community,density
9768,3386,0.008375495718222742,0,0,10,2,0.030922819886594108
9770,1711,0.0051869244368211815,0,0,10,2,0.030922819886594108
10086,15974,0.005336659745895327,0,0,10,2,0.030922819886594108
10734,9526,0.00723026837192979,0,0,10,2,0.030922819886594108
11619,13406,0.0028499358489425647,0,0,10,2,0.030922819886594108
12050,12789,0.004297747565332255,0,0,10,2,0.030922819886594108
13491,10930,0.003787192756857881,0,0,10,2,0.030922819886594108
13534,10402,0.0018627095529701297,0,0,10,2,0.030922819886594108
13578,19350,0.007554574914689567,0,0,10,2,0.030922819886594108
13971,8125,0.0008419679449842154,0,0,10,2,0.030922819886594108
14026,2724,0.00976472482808941,0,0,10,2,0.030922819886594108
14032,11684,0.007418187741008021,0,0,10,2,0.030922819886594108
14414,6038,0.0014980141008139672,0,0,10,2,0.030922819886594108
14978,6628,0.005642033717145378,0,0,10,2,0.030922819886594108
16316,18778,0.0010439271691575522,0,0,10,2,0.030922819886594108
18735,13892,0.005537577424771156,0,0,10,2,0.030922819886594108
18826,15716,0.005708782814317568,0,0,10,2,0.030922819886594108
19302,8252,0.005562189906421591,0,0,10,2,0.030922819886594108
19777,22318,0.003024405870295239,0,0,10,2,0.030922819886594108
21042,11605,0.0074222165569102815,0,0,10,2,0.030922819886594108
604,188,0.0013798891451320737,0,0,11,2,0.030922819886594108
3047,13316,0.00810745027267856,0,0,11,2,0.030922819886594108
6740,16559,0.008560016110913539,0,0,11,2,0.030922819886594108
6875,635,0.007480178163609806,0,0,11,2,0.030922819886594108
8151,21824,0.0023358327003280468,0,0,11,2,0.030922819886594108
9015,14716,0.007399985218752782,0,0,11,2,0.030922819886594108
9124,3646,0.0038147803587542375,0,0,11,2,0.030922819886594108
9210,9121,0.007644241398805607,0,0,11,2,0.030922819886594108
9695,11443,0.003713235400157791,0,0,11,2,0.030922819886594108
10273,7263,0.0039059082682144004,0,0,11,2,0.030922819886594108
10489,18164,0.0012573774472776583,0,0,11,2,0.030922819886594108
10751,1933,0.009533132119532025,0,0,11,2,0.030922819886594108
10788,8380,0.005606089787594843,0,0,11,2,0.030922819886594108
11417,4307,0.004694071678645713,0,0,11,2,0.030922819886594108
12049,4761,0.004253820620881127,0,0,11,2,0.030922819886594108
13531,22463,0.0009711853901030829,0,0,11,2,0.030922819886594108
13532,7416,0.001448407521459671,0,0,11,2,0.030922819886594108
13535,21077,0.002220042041078319,0,0,11,2,0.030922819886594108
13538,8651,0.0017019224318880993,0,0,11,2,0.030922819886594108
14448,21136,0.004350080131954093,0,0,11,2,0.030922819886594108
15894,3447,0.007842594294139804,0,0,11,2,0.030922819886594108
17328,18093,0.0076365507508757815,0,0,11,2,0.030922819886594108
18213,13278,0.0054308207132674645,0,0,11,2,0.030922819886594108
2215,10799,0.0026224037641476706,0,0,12,2,0.030922819886594108
4615,4486,0.007445597572569245,0,0,12,2,0.030922819886594108
4641,22449,0.006812484348118671,0,0,12,2,0.030922819886594108
6329,2970,0.008082031062530404,0,0,12,2,0.030922819886594108
7824,3211,0.008729910357176315,0,0,12,2,0.030922819886594108
7926,8737,0.0044174754998614,0,0,12,2,0.030922819886594108
8152,12469,0.002395031787644773,0,0,12,2,0.030922819886594108
8783,919,0.008321506072321736,0,0,12,2,0.030922819886594108
8821,21374,0.0018531748482621994,0,0,12,2,0.030922819886594108
8990,15503,0.010393891882555673,0,0,12,2,0.030922819886594108
9119,1215,0.009071600117258775,0,0,12,2,0.030922819886594108
9748,20917,0.006849418709228641,0,0,12,2,0.030922819886594108
9756,5112,0.00829994340030492,0,0,12,2,0.030922819886594108
9763,8624,0.006900221663067892,0,0,12,2,0.030922819886594108
10251,22135,0.00926552220860888,0,0,12,2,0.030922819886594108
10727,16825,0.0073398755286873405,0,0,12,2,0.030922819886594108
10728,11593,0.007576257554011521,0,0,12,2,0.030922819886594108
12035,4632,0.0012734312663974126,0,0,12,2,0.030922819886594108
12048,5879,0.004686329564943967,0,0,12,2,0.030922819886594108
12563,3006,0.003766141647923307,0,0,12,2,0.030922819886594108
12804,19016,0.0014913943161834829,0,0,12,2,0.030922819886594108
13528,14565,0.0013812821809100185,0,0,12,2,0.030922819886594108
15632,18844,0.0054192611245983124,0,0,12,2,0.030922819886594108
16825,17415,0.007176535472840708,0,0,12,2,0.030922819886594108
593,43,0.0017065097499447907,0,0,13,2,0.030922819886594108
4374,20575,0.006324800768197654,0,0,13,2,0.030922819886594108
4380,21154,0.006008397598732159,0,0,13,2,0.030922819886594108
4617,1245,0.009202939826567542,0,0,13,2,0.030922819886594108
6744,6605,0.006734356201952952,0,0,13,2,0.030922819886594108
6746,7899,0.0064219740198462145,0,0,13,2,0.030922819886594108
7834,8590,0.006880153966266939,0,0,13,2,0.030922819886594108
7948,5433,0.0057019003576834,0,0,13,2,0.030922819886594108
8822,21776,0.008991839116361616,0,0,13,2,0.030922819886594108
9034,5403,0.009414853262605646,0,0,13,2,0.030922819886594108
9580,21914,0.009362406114682061,0,0,13,2,0.030922819886594108
10150,16865,0.008809792450078374,0,0,13,2,0.030922819886594108
10488,1329,0.001410371917079994,0,0,13,2,0.030922819886594108
10719,2450,0.008748922282346243,0,0,13,2,0.030922819886594108
10731,22170,0.00891323808590525,0,0,13,2,0.030922819886594108
10769,10063,0.00939968978571088,0,0,13,2,0.030922819886594108
10783,15666,0.0031726055486286965,0,0,13,2,0.030922819886594108
12044,12185,0.003419322631105055,0,0,13,2,0.030922819886594108
13482,21879,0.007092857328900575,0,0,13,2,0.030922819886594108
13533,6954,0.0018737013030196519,0,0,13,2,0.030922819886594108
13718,12405,0.006072490648321336,0,0,13,2,0.030922819886594108
18827,15954,0.005678879414623258,0,0,13,2,0.030922819886594108
20240,18194,0.008522365735758076,0,0,13,2,0.030922819886594108
1252,14154,0.0019956724540052587,0,0,14,2,0.030922819886594108
1438,517,0.004188625150215628,0,0,14,2,0.030922819886594108
1839,8754,0.0026016236301733106,0,0,14,2,0.030922819886594108
1846,18262,0.004957549198912782,0,0,14,2,0.030922819886594108
2294,14174,0.0006383255045305269,0,0,14,2,0.030922819886594108
4307,16473,0.005128102789404925,0,0,14,2,0.030922819886594108
4976,22106,0.008862908667500322,0,0,14,2,0.030922819886594108
5335,11602,0.0012021879002814737,0,0,14,2,0.030922819886594108
5476,12000,0.0035247095952849316,0,0,14,2,0.030922819886594108
6877,13386,0.009377202346533027,0,0,14,2,0.030922819886594108
8147,16447,0.0015891630028005651,0,0,14,2,0.030922819886594108
8991,6983,0.008739548926909355,0,0,14,2,0.030922819886594108
9004,4574,0.010315713017863649,0,0,14,2,0.030922819886594108
9694,19455,0.0074566646984361344,0,0,14,2,0.030922819886594108
9760,8109,0.006557601098566333,0,0,14,2,0.030922819886594108
10735,9760,0.012816300757775003,0,0,14,2,0.030922819886594108
10736,18301,0.00998369344941459,0,0,14,2,0.030922819886594108
10962,14381,0.00045621409088821094,0,0,14,2,0.030922819886594108
12042,12563,0.006593127250026178,0,0,14,2,0.030922819886594108
12458,1880,0.006104629342950169,0,0,14,2,0.030922819886594108
16011,16531,0.008551694184135171,0,0,14,2,0.030922819886594108
17390,20365,0.007644012710919198,0,0,14,2,0.030922819886594108
3335,6066,0.005819038155106691,0,0,15,2,0.030922819886594108
3814,19796,0.01208621899142735,0,0,15,2,0.030922819886594108
4384,12176,0.008077192852691052,0,0,15,2,0.030922819886594108
8148,12599,0.004522135394574777,0,0,15,2,0.030922819886594108
8777,12045,0.01013286984356477,0,0,15,2,0.030922819886594108
9001,4400,0.00830813442110489,0,0,15,2,0.030922819886594108
9021,21121,0.010363657373292891,0,0,15,2,0.030922819886594108
9123,8449,0.009877364249569566,0,0,15,2,0.030922819886594108
10196,13311,0.01207581999001868,0,0,15,2,0.030922819886594108
10492,9461,0.004121756046126981,0,0,15,2,0.030922819886594108
10740,13497,0.009246579126970756,0,0,15,2,0.030922819886594108
10742,14759,0.01380094884339542,0,0,15,2,0.030922819886594108
11618,15706,0.005597941916178613,0,0,15,2,0.030922819886594108
11665,21314,0.010207730651777852,0,0,15,2,0.030922819886594108
12045,5294,0.0013486994338185012,0,0,15,2,0.030922819886594108
12046,18606,0.0020973514035626936,0,0,15,2,0.030922819886594108
12075,15813,0.0026750411187812387,0,0,15,2,0.030922819886594108
13537,6583,0.0017184667297139267,0,0,15,2,0.030922819886594108
13579,8567,0.010989532227505908,0,0,15,2,0.030922819886594108
14030,18550,0.008565132962626357,0,0,15,2,0.030922819886594108
14043,17663,0.0086340190061324,0,0,15,2,0.030922819886594108
14416,16160,0.003708883385528529,0,0,15,2,0.030922819886594108
15268,8960,0.008777663821603348,0,0,15,2,0.030922819886594108
15398,15243,0.005582161688525218,0,0,15,2,0.030922819886594108
15426,12939,0.009224333305835263,0,0,15,2,0.030922819886594108
16614,3940,0.008875612802901653,0,0,15,2,0.030922819886594108
18476,8897,0.0096258024654745,0,0,15,2,0.030922819886594108
3412,4993,0.011862850329955741,0,0,16,2,0.030922819886594108
4305,2142,0.006145025544063291,0,0,16,2,0.030922819886594108
4613,5710,0.011510453801870584,0,0,16,2,0.030922819886594108
5987,14838,0.00822469693949083,0,0,16,2,0.030922819886594108
7424,7231,0.002708181935000059,0,0,16,2,0.030922819886594108
7822,1460,0.012103590126553546,0,0,16,2,0.030922819886594108
8779,15953,0.006868133283231931,0,0,16,2,0.030922819886594108
8996,18841,0.011634027027024513,0,0,16,2,0.030922819886594108
10258,15267,0.006603172107701409,0,0,16,2,0.030922819886594108
11409,8402,0.006282538572479309,0,0,16,2,0.030922819886594108
11548,10420,0.0010090004903483083,0,0,16,2,0.030922819886594108
11608,9028,0.009453708092695821,0,0,16,2,0.030922819886594108
11991,11825,0.0018948887691572081,0,0,16,2,0.030922819886594108
12024,10850,0.008609739868926873,0,0,16,2,0.030922819886594108
13536,18629,0.0017506975588721556,0,0,16,2,0.030922819886594108
13818,11436,0.008229318877461976,0,0,16,2,0.030922819886594108
17749,697,0.0045694731932585065,0,0,16,2,0.030922819886594108
2223,16073,0.010018999989378356,0,0,17,2,0.030922819886594108
3636,516,0.007168404668804546,0,0,17,2,0.030922819886594108
4370,22224,0.006504030769222142,0,0,17,2,0.030922819886594108
4372,9919,0.0063670803256077055,0,0,17,2,0.030922819886594108
4387,14346,0.008036548363591078,0,0,17,2,0.030922819886594108
4392,16295,0.007815991961191522,0,0,17,2,0.030922819886594108
4624,19383,0.0025660063094072707,0,0,17,2,0.030922819886594108
6735,16509,0.012828888503966941,0,0,17,2,0.030922819886594108
8328,14833,0.0065358915368008115,0,0,17,2,0.030922819886594108
8335,7697,0.008541640488258615,0,0,17,2,0.030922819886594108
9035,21037,0.013297593183529192,0,0,17,2,0.030922819886594108
9099,7644,0.009357812788801755,0,0,17,2,0.030922819886594108
9136,21509,0.007333940585483263,0,0,17,2,0.030922819886594108
9759,16558,0.008305953703621858,0,0,17,2,0.030922819886594108
9773,21665,0.0071428957513293345,0,0,17,2,0.030922819886594108
10148,13998,0.010164365302970305,0,0,17,2,0.030922819886594108
10773,12178,0.00857017409790029,0,0,17,2,0.030922819886594108
10963,10609,0.0007852063256809401,0,0,17,2,0.030922819886594108
11606,1634,0.008044821967282687,0,0,17,2,0.030922819886594108
11659,21948,0.0077851987608332255,0,0,17,2,0.030922819886594108
11667,5203,0.004749255841551259,0,0,17,2,0.030922819886594108
12041,19580,0.001613253657122815,0,0,17,2,0.030922819886594108
12260,19438,0.003370618157924855,0,0,17,2,0.030922819886594108
12930,11787,0.0097065752724991,0,0,17,2,0.030922819886594108
13972,3588,0.0036931671315303073,0,0,17,2,0.030922819886594108
14412,19863,0.004710078145435292,0,0,17,2,0.030922819886594108
15283,1324,0.006695177919001676,0,0,17,2,0.030922819886594108
15826,9983,0.007630537949537385,0,0,17,2,0.030922819886594108
20441,8615,0.008049795089859564,0,0,17,2,0.030922819886594108
2703,13106,0.0038516751772853172,0,0,18,2,0.030922819886594108
4047,17658,0.0029780151569513053,0,0,18,2,0.030922819886594108
4383,15782,0.005302232929850039,0,0,18,2,0.030922819886594108
4606,13858,0.0096617541104298,0,0,18,2,0.030922819886594108
4627,10350,0.011781698024335506,0,0,18,2,0.030922819886594108
6504,11762,0.007919701956156421,0,0,18,2,0.030922819886594108
6604,13225,0.004708370111508224,0,0,18,2,0.030922819886594108
7288,2819,0.012247581949041927,0,0,18,2,0.030922819886594108
7869,4201,0.010247405994316507,0,0,18,2,0.030922819886594108
7957,10698,0.007816523652243298,0,0,18,2,0.030922819886594108
8153,11442,0.0017604266636925042,0,0,18,2,0.030922819886594108
8775,11691,0.008686289983525676,0,0,18,2,0.030922819886594108
8815,12102,0.009445202412337499,0,0,18,2,0.030922819886594108
8819,16438,0.014404941260031983,0,0,18,2,0.030922819886594108
9003,1141,0.010960243404846921,0,0,18,2,0.030922819886594108
9094,10445,0.008960222685799194,0,0,18,2,0.030922819886594108
9125,7094,0.010855244023018377,0,0,18,2,0.030922819886594108
9132,19303,0.011892642857381572,0,0,18,2,0.030922819886594108
9634,4179,0.010850562480969082,0,0,18,2,0.030922819886594108
9672,12218,0.011185411852185844,0,0,18,2,0.030922819886594108
10265,21457,0.003343999265908968,0,0,18,2,0.030922819886594108
10760,18806,0.01237566680089988,0,0,18,2,0.030922819886594108
11404,7612,0.007256870926683041,0,0,18,2,0.030922819886594108
11662,9331,0.011145406134746365,0,0,18,2,0.030922819886594108
13529,13317,0.001751800878138071,0,0,18,2,0.030922819886594108
13974,9044,0.009539605737875982,0,0,18,2,0.030922819886594108
14039,12478,0.011441617194736613,0,0,18,2,0.030922819886594108
14046,16315,0.0123623753621026,0,0,18,2,0.030922819886594108
17662,18979,0.0036610310427936344,0,0,18,2,0.030922819886594108
1941,17692,0.010648990210340976,0,0,19,2,0.030922819886594108
4041,9705,0.0065999711070120325,0,0,19,2,0.030922819886594108
7378,16609,0.0026376051873230936,0,0,19,2,0.030922819886594108
7958,9647,0.008720615768274598,0,0,19,2,0.030922819886594108
8778,14513,0.008094322648599057,0,0,19,2,0.030922819886594108
9013,2345,0.012587873545331345,0,0,19,2,0.030922819886594108
9032,9318,0.012647131343705794,0,0,19,2,0.030922819886594108
9134,3599,0.012937820440846256,0,0,19,2,0.030922819886594108
10677,3830,0.0027763734216755148,0,0,19,2,0.030922819886594108
12928,2037,0.008503001932710533,0,0,19,2,0.030922819886594108
14206,9299,0.01237369831289279,0,0,19,2,0.030922819886594108
4015,4040,0.00484062016560444,0,0,20,2,0.030922819886594108
4036,13453,0.00482688204973849,0,0,20,2,0.030922819886594108
4612,7247,0.015130518186561573,0,0,20,2,0.030922819886594108
5966,10345,0.008666502804445204,0,0,20,2,0.030922819886594108
7954,14461,0.007836790788828258,0,0,20,2,0.030922819886594108
8378,10488,0.005953876332218553,0,0,20,2,0.030922819886594108
9007,19500,0.013893653300498658,0,0,20,2,0.030922819886594108
10152,13346,0.008935221775033106,0,0,20,2,0.030922819886594108
10247,6069,0.01510291816918812,0,0,20,2,0.030922819886594108
10248,20007,0.011333982763716843,0,0,20,2,0.030922819886594108
10432,15141,0.009873787736737957,0,0,20,2,0.030922819886594108
10491,6443,0.0034845835522101607,0,0,20,2,0.030922819886594108
12038,13961,0.004745257121282596,0,0,20,2,0.030922819886594108
12047,13275,0.0030145926372868626,0,0,20,2,0.030922819886594108
14409,17301,0.012092518454456422,0,0,20,2,0.030922819886594108
15985,21367,0.01238282535387936,0,0,20,2,0.030922819886594108
6513,3889,0.00657518349295597,0,0,21,2,0.030922819886594108
6879,14234,0.009189203448361152,0,0,21,2,0.030922819886594108
7841,2031,0.012728582164418101,0,0,21,2,0.030922819886594108
7865,757,0.010659439796585039,0,0,21,2,0.030922819886594108
7961,11359,0.010697265231340323,0,0,21,2,0.030922819886594108
8150,10590,0.002719610364305447,0,0,21,2,0.030922819886594108
8205,21606,0.0051982375958669474,0,0,21,2,0.030922819886594108
8994,18390,0.01653432937480396,0,0,21,2,0.030922819886594108
10257,14678,0.013387615219821106,0,0,21,2,0.030922819886594108
10267,7869,0.0037180596250701347,0,0,21,2,0.030922819886594108
10958,3543,0.005652167328610735,0,0,21,2,0.030922819886594108
11020,20539,0.012344066295066803,0,0,21,2,0.030922819886594108
11658,14847,0.013486316974170815,0,0,21,2,0.030922819886594108
11660,2313,0.013630582625941646,0,0,21,2,0.030922819886594108
12568,12023,0.01297647497747838,0,0,21,2,0.030922819886594108
13976,4939,0.0032619630258998913,0,0,21,2,0.030922819886594108
15986,8930,0.00745832586898764,0,0,21,2,0.030922819886594108
292,14547,0.0099105126455397,0,0,22,2,0.030922819886594108
1226,16648,0.013259596070933816,0,0,22,2,0.030922819886594108
3505,2506,0.010564848089849959,0,0,22,2,0.030922819886594108
4385,9349,0.011300447639615614,0,0,22,2,0.030922819886594108
5560,14682,0.0023871091931875724,0,0,22,2,0.030922819886594108
6143,7567,0.012226244184748047,0,0,22,2,0.030922819886594108
7823,16541,0.016113666542774994,0,0,22,2,0.030922819886594108
7825,9812,0.010746271562122446,0,0,22,2,0.030922819886594108
8824,14911,0.01238460658603185,0,0,22,2,0.030922819886594108
9096,3909,0.014438511400055311,0,0,22,2,0.030922819886594108
9671,6162,0.01633794370720063,0,0,22,2,0.030922819886594108
9755,7209,0.015940468168839705,0,0,22,2,0.030922819886594108
10753,10339,0.011385255520776788,0,0,22,2,0.030922819886594108
10778,6616,0.011728746598605426,0,0,22,2,0.030922819886594108
11419,11594,0.0122785721567105,0,0,22,2,0.030922819886594108
12023,14020,0.008479635095757106,0,0,22,2,0.030922819886594108
12040,15697,0.007054233284154305,0,0,22,2,0.030922819886594108
12566,11527,0.010526128206781546,0,0,22,2,0.030922819886594108
13973,17427,0.00250538109623489,0,0,22,2,0.030922819886594108
1213,13958,0.00553162422678753,0,0,23,2,0.030922819886594108
1747,11229,0.011142062912771826,0,0,23,2,0.030922819886594108
4379,12603,0.008351603962212064,0,0,23,2,0.030922819886594108
6508,20764,0.010597055320328697,0,0,23,2,0.030922819886594108
7917,4964,0.010291291417024099,0,0,23,2,0.030922819886594108
7930,2218,0.015174022734520098,0,0,23,2,0.030922819886594108
9012,14036,0.014156226310506262,0,0,23,2,0.030922819886594108
10268,4876,0.004426641188988667,0,0,23,2,0.030922819886594108
10762,5847,0.014258514737749839,0,0,23,2,0.030922819886594108
10789,16806,0.013075434384661229,0,0,23,2,0.030922819886594108
12025,14956,0.013674145723289542,0,0,23,2,0.030922819886594108
12806,12807,0.0013089420648475065,0,0,23,2,0.030922819886594108
282,10611,0.011458757864902058,0,0,24,2,0.030922819886594108
1949,1053,0.0041833543000546515,0,0,24,2,0.030922819886594108
4640,4855,0.00653386142702625,0,0,24,2,0.030922819886594108
6832,14189,0.01254793243159688,0,0,24,2,0.030922819886594108
7567,15290,0.013305727221510901,0,0,24,2,0.030922819886594108
7814,6543,0.011304387341265954,0,0,24,2,0.030922819886594108
9632,19247,0.01604992971849585,0,0,24,2,0.030922819886594108
9765,18852,0.005743569036764543,0,0,24,2,0.030922819886594108
11403,1583,0.009998099596516626,0,0,24,2,0.030922819886594108
11444,1751,0.008687874840885554,0,0,24,2,0.030922819886594108
11668,301,0.014950325233363426,0,0,24,2,0.030922819886594108
14036,4635,0.011951393703599612,0,0,24,2,0.030922819886594108
1424,20951,0.008478669493609819,0,0,25,2,0.030922819886594108
3337,2174,0.0021835475141540636,0,0,25,2,0.030922819886594108
4023,4975,0.005950670247176671,0,0,25,2,0.030922819886594108
5548,12696,0.007911610685700324,0,0,25,2,0.030922819886594108
6008,19759,0.012130800672913949,0,0,25,2,0.030922819886594108
6512,12523,0.013089165554895664,0,0,25,2,0.030922819886594108
6774,620,0.009638734325762111,0,0,25,2,0.030922819886594108
7419,10400,0.01339423656349184,0,0,25,2,0.030922819886594108
7566,18514,0.01399046544878495,0,0,25,2,0.030922819886594108
7927,14444,0.01401396544688938,0,0,25,2,0.030922819886594108
9002,18226,0.01444101106244062,0,0,25,2,0.030922819886594108
9017,11972,0.01678099364381692,0,0,25,2,0.030922819886594108
9750,17154,0.00663230661120395,0,0,25,2,0.030922819886594108
9753,13835,0.01072029761137913,0,0,25,2,0.030922819886594108
9762,8042,0.01923649182732509,0,0,25,2,0.030922819886594108
10490,19625,0.00905034306927656,0,0,25,2,0.030922819886594108
10772,11123,0.01132304918184812,0,0,25,2,0.030922819886594108
15106,19851,0.006295677868772029,0,0,25,2,0.030922819886594108
1068,8014,0.016274616966042463,0,0,26,2,0.030922819886594108
5459,10303,0.012873131615905012,0,0,26,2,0.030922819886594108
6778,13184,0.008956296401101517,0,0,26,2,0.030922819886594108
7817,5487,0.015608336610528174,0,0,26,2,0.030922819886594108
7928,21241,0.016463800081199232,0,0,26,2,0.030922819886594108
9128,864,0.017148916619426264,0,0,26,2,0.030922819886594108
9769,16398,0.01154713887607481,0,0,26,2,0.030922819886594108
10147,1247,0.011474892313296547,0,0,26,2,0.030922819886594108
10640,17010,0.006138275422988919,0,0,26,2,0.030922819886594108
10761,1638,0.01595438535029199,0,0,26,2,0.030922819886594108
10774,14052,0.019120837809005097,0,0,26,2,0.030922819886594108
10775,10065,0.01719077619765839,0,0,26,2,0.030922819886594108
12261,8760,0.006579563439388497,0,0,26,2,0.030922819886594108
13483,3257,0.010847669503503524,0,0,26,2,0.030922819886594108
1265,6347,0.003122543036105805,0,0,27,2,0.030922819886594108
1961,5093,0.016552131026597017,0,0,27,2,0.030922819886594108
4618,14060,0.01618363866173455,0,0,27,2,0.030922819886594108
4621,16194,0.013996738465754346,0,0,27,2,0.030922819886594108
8146,808,0.009778763011939147,0,0,27,2,0.030922819886594108
8776,10923,0.016958239221857834,0,0,27,2,0.030922819886594108
9033,17612,0.015530961862475115,0,0,27,2,0.030922819886594108
9121,4795,0.01702849137144534,0,0,27,2,0.030922819886594108
9127,4475,0.01596284637938348,0,0,27,2,0.030922819886594108
9630,1097,0.012538790144708153,0,0,27,2,0.030922819886594108
10431,12836,0.0071436917629519505,0,0,27,2,0.030922819886594108
10955,16379,0.007069590213984027,0,0,27,2,0.030922819886594108
10956,17058,0.0037392690780804756,0,0,27,2,0.030922819886594108
11405,17204,0.011005810843704942,0,0,27,2,0.030922819886594108
11661,13509,0.01286376887952862,0,0,27,2,0.030922819886594108
12565,18124,0.011543704340789567,0,0,27,2,0.030922819886594108
14037,5073,0.01867166593648343,0,0,27,2,0.030922819886594108
4851,5051,0.00894624143529587,0,0,28,2,0.030922819886594108
7831,18336,0.012016456101260871,0,0,28,2,0.030922819886594108
7925,6486,0.01574514484138021,0,0,28,2,0.030922819886594108
8817,3158,0.01640186952039913,0,0,28,2,0.030922819886594108
9000,9106,0.016645812448520567,0,0,28,2,0.030922819886594108
10151,13325,0.012763882059148772,0,0,28,2,0.030922819886594108
285,20938,0.01120350818447423,0,0,29,2,0.030922819886594108
599,1273,0.0019418725931351325,0,0,29,2,0.030922819886594108
1437,12452,0.0054055826037928785,0,0,29,2,0.030922819886594108
3401,8456,0.01365177018257953,0,0,29,2,0.030922819886594108
3501,270,0.01911926492152467,0,0,29,2,0.030922819886594108
4006,4884,0.010034661670569165,0,0,29,2,0.030922819886594108
6507,5910,0.01101118499710378,0,0,29,2,0.030922819886594108
8154,13190,0.003192894226583704,0,0,29,2,0.030922819886594108
8818,16999,0.020093046563177768,0,0,29,2,0.030922819886594108
9023,3100,0.014459745906515746,0,0,29,2,0.030922819886594108
9120,10334,0.018661332046009706,0,0,29,2,0.030922819886594108
9420,14492,0.012715200257476293,0,0,29,2,0.030922819886594108
10250,19893,0.013628851117064123,0,0,29,2,0.030922819886594108
10752,16965,0.012369653375629374,0,0,29,2,0.030922819886594108
12039,14946,0.008557545950756617,0,0,29,2,0.030922819886594108
279,14597,0.01791368883884196,0,0,30,2,0.030922819886594108
605,21626,0.0049393546610110575,0,0,30,2,0.030922819886594108
1250,90,0.009278546449901582,0,0,30,2,0.030922819886594108
2825,17512,0.018743144881791463,0,0,30,2,0.030922819886594108
4368,6875,0.01655605424597224,0,0,30,2,0.030922819886594108
4376,3024,0.011795046451256,0,0,30,2,0.030922819886594108
4607,6383,0.01631191165193445,0,0,30,2,0.030922819886594108
7833,7456,0.015352989212388188,0,0,30,2,0.030922819886594108
9010,1112,0.014839689303979197,0,0,30,2,0.030922819886594108
9757,240,0.012812617070885556,0,0,30,2,0.030922819886594108
12051,19030,0.015702677137712315,0,0,30,2,0.030922819886594108
2853,14458,0.008690904634276082,0,0,31,2,0.030922819886594108
3506,12937,0.018525621850913266,0,0,31,2,0.030922819886594108
4639,16475,0.013179194485036821,0,0,31,2,0.030922819886594108
4862,2297,0.009539690015496372,0,0,31,2,0.030922819886594108
5166,10405,0.015110345663331713,0,0,31,2,0.030922819886594108
6780,7791,0.002005223216428065,0,0,31,2,0.030922819886594108
8816,3115,0.014050700193049673,0,0,31,2,0.030922819886594108
9008,3590,0.016351755141604314,0,0,31,2,0.030922819886594108
10746,13784,0.014817593787577285,0,0,31,2,0.030922819886594108
1780,8473,0.015163063652267625,0,0,32,2,0.030922819886594108
2460,15195,0.004672373742150859,0,0,32,2,0.030922819886594108
3400,254,0.015482528880330798,0,0,32,2,0.030922819886594108
4011,14307,0.01870312533698779,0,0,32,2,0.030922819886594108
4391,10834,0.018773991595186067,0,0,32,2,0.030922819886594108
5989,16519,0.007456879571048597,0,0,32,2,0.030922819886594108
6514,1071,0.01380170604013842,0,0,32,2,0.030922819886594108
9029,15476,0.01821774455268245,0,0,32,2,0.030922819886594108
9751,13822,0.01389283346428813,0,0,32,2,0.030922819886594108
14417,10576,0.011909087075972229,0,0,32,2,0.030922819886594108
270,16615,0.01897424658509131,0,0,33,2,0.030922819886594108
606,13415,0.02167032463501305,0,0,33,2,0.030922819886594108
1848,1639,0.015279338378774661,0,0,33,2,0.030922819886594108
1958,19289,0.013654340311162099,0,0,33,2,0.030922819886594108
3212,10002,0.015812744116959963,0,0,33,2,0.030922819886594108
4418,18548,0.012107683841753302,0,0,33,2,0.030922819886594108
4634,15052,0.018071157941477206,0,0,33,2,0.030922819886594108
6776,2969,0.0029981047032120434,0,0,33,2,0.030922819886594108
7832,15849,0.021848638469971916,0,0,33,2,0.030922819886594108
8526,16973,0.011658263821157767,0,0,33,2,0.030922819886594108
9018,18842,0.010967004659044731,0,0,33,2,0.030922819886594108
9743,21068,0.014026814333852994,0,0,33,2,0.030922819886594108
10745,1891,0.024129302272515318,0,0,33,2,0.030922819886594108
1240,20827,0.012500182391565091,0,0,34,2,0.030922819886594108
1858,13428,0.014892228913359581,0,0,34,2,0.030922819886594108
5427,15918,0.013448219897997004,0,0,34,2,0.030922819886594108
6145,14429,0.013066139779556068,0,0,34,2,0.030922819886594108
6876,11885,0.016847930160211813,0,0,34,2,0.030922819886594108
7562,21855,0.01982085841552255,0,0,34,2,0.030922819886594108
9633,3046,0.021553911179699528,0,0,34,2,0.030922819886594108
601,19101,0.011759870753884736,0,0,35,2,0.030922819886594108
2228,14045,0.023344093241434414,0,0,35,2,0.030922819886594108
2688,20252,0.016817134456326065,0,0,35,2,0.030922819886594108
3058,9371,0.01560055640090737,0,0,35,2,0.030922819886594108
6505,9310,0.02097331464934142,0,0,35,2,0.030922819886594108
6754,7471,0.00910672911993594,0,0,35,2,0.030922819886594108
7821,21733,0.018942582716664658,0,0,35,2,0.030922819886594108
8997,8293,0.021190340686601437,0,0,35,2,0.030922819886594108
9761,13021,0.02131878143870682,0,0,35,2,0.030922819886594108
10249,4747,0.021097909484153056,0,0,35,2,0.030922819886594108
11408,20823,0.018644951876616387,0,0,35,2,0.030922819886594108
4638,2404,0.01860097144262495,0,0,36,2,0.030922819886594108
4850,368,0.011178513097034704,0,0,36,2,0.030922819886594108
7564,20621,0.022150347364541908,0,0,36,2,0.030922819886594108
